"","word","mu","alpha","drift","A","B","C","resamplestdev","theta","maxRhat","medianRhat","total.freq","median.daily.p","mean.daily.p","sd.daily.p","freq.acorr","lpcor"
"cor1270","bottles",-9.3185856718377,1.9684329129112,0.710148503609367,-1.76548862256698,0.481939510898033,-0.03595850149996,1.68335373881699,0.00224255462175099,1.68878629312356,1.11065976667722,10.3146033321531,-11.7883772177018,-11.7772141840861,NA,0.324232825603404,0.986286961762169
"cor1271","dhec",-11.3553925039698,0.133998455193875,0.700189870724006,-1.23989498230764,0.532101261961762,-0.0468782808740313,0.777051972068842,0.00259671265650323,1.43670293717786,1.06556324783607,6.63463335786169,-13.972302318494,-14.015973810066,NA,0.238228427912987,0.963221191636296
"cor1272","colangelo",-9.35907810057049,1.78101476702026,1.43449826177917,-3.05631167461006,0.497904243755567,0.0318604691447872,0.775724310475974,0.00344215636463293,1.15246614060386,1.00635480467949,8.79300509129753,-13.8122932586767,-13.5912094275177,NA,0.318049250015295,0.987064776508652
"cor1273","corasaniti",-14.3542553727427,-0.203127820762759,0.130449800861517,-0.737904636447218,-0.305293811037659,0.134177138877785,0.681620029318309,0.00214623502158506,1.52329838041609,1.34819654743523,4.45434729625351,-15.0010968299621,-14.9531781935403,NA,-0.356143335477272,0.91462431889623
"cor1274","devising",-12.2237563882886,2.06103241994778,0.492708700790595,-1.56573093699022,0.353338907885245,0.0117705421212022,1.04566099858221,0.0050397266101711,2.33988341713323,1.20992695828154,7.71735127218533,-14.2315658361892,-14.2497150174045,NA,0.14968137178954,0.859321001254441
"cor1275","bha",-12.3537853968284,0.3490080806947,0.240411918068904,-1.90627660011587,0.155718780726547,0.00705123340166238,0.380063746890222,0.0100065155714229,3.42756696521772,1.15672207011234,6.24222326545517,-14.7759697632194,-14.6618758189439,NA,0.0776036949438017,0.705051384900803
"cor1276","credo",-10.5001529971597,2.50888891447346,0.666973524159643,-2.61763648404029,0.445463916181252,0.0325049155988376,1.31188668818517,0.00845352216384166,1.09384354632537,1.00350975533354,7.51534457118044,-14.4800452783597,-14.4113670736305,NA,0.292946638562018,0.890100486556583
"cor1277","defector",-9.47156217846267,3.02330736774723,1.09786938849738,-2.63876964898875,0.584833621905835,-0.181291822861337,0.824910403661261,0.00172577765008972,1.43699549727174,1.07719332838774,8.36124088964235,-14.0048513782088,-13.8788941825575,NA,0.566860495236593,0.95009763244842
"cor1278","cringed",-13.8403211831758,0.0494431033465735,0.0687032679581071,-0.901955867783572,-0.155874987980519,0.282013071937486,0.815329119030362,0.00177917929724361,3.26581450360141,2.18882857540684,6.60800062529609,-14.9241263113875,-14.7797743224897,NA,0.257281453794314,0.641197652244044
"cor1279","dhaka",-8.19473739921801,2.89729092088719,1.64535092822538,-3.74697886302156,0.508875789248102,-0.0511782117156088,1.66897452392498,0.00216192379390495,1.09025453931791,1.0024731320579,9.56507343167757,-13.4655423591615,-13.3049844678687,NA,0.756804720280751,0.985656006575421
"cor1280","backhaul",-12.0364722519511,0.500742260979358,0.415942720938235,-1.59777555241865,0.410243655020363,-0.00144076731481455,0.380979876149179,0.00761093150553879,2.24906571194996,1.03965711176378,6.25382881157547,-14.7296660117539,-14.651190317766,NA,0.146654347208849,0.85521042730924
"cor1281","assault",-7.96724534606467,0.238273752861749,0.348114668953783,-0.436938635740734,0.752834511337734,-0.13936227421738,1.42063972562569,0.002663046386591,1.34212462443101,1.05982416621377,12.5074135105176,-9.53290780316527,-9.52053612673127,NA,0.707540514790148,0.999298661051606
"cor1282","blowin",-10.9542460001252,0.526386906660013,0.56227383083547,-1.77687732360151,0.55875660143629,0.00916971340729806,0.845767632752594,0.00518552523096466,1.99890905345915,1.05672729913652,5.91350300563827,-14.9496653290223,-14.6657417963372,NA,0.141523983878627,0.920917386917869
"cor1283","anglophones",-14.2523966396701,-0.0106841061397808,0.152220701459483,-0.865059533533325,-0.36359530525084,0.150078590324225,0.869291028270747,0.00188715727925785,1.84544630363732,1.62654734911372,3.61091791264422,-15.1557570538735,-14.9006202750326,NA,0.785781298946052,0.752775066695288
"cor1284","bellville",-11.7370549650192,0.163558989413116,0.26859445602014,-2.22673588885204,0.263007942929515,-0.151635491107519,0.316403413558328,0.00399526226689787,2.2402896775781,1.16697113907775,5.12396397940326,-14.8674130669617,-14.7506863127955,NA,-0.256182692589011,0.804120319758126
"cor1285","dejounte",-9.65532447614584,1.88781627984839,1.01234854765469,-2.17667956952525,0.658159419821069,-0.267150852060728,0.806132451120316,0.00161616672048113,1.4840683876452,1.05957912737975,7.40306109109009,-14.2766766681396,-14.0983312623247,NA,0.422925937549331,0.96255945207286
"cor1286","chastising",-13.0639176809463,0.388506498119887,0.144814631356331,-1.31652763353233,0.0797971811556287,0.078443032713037,0.34899786479395,0.00677039861691233,4.02742458440306,1.44770838204658,7.06561336359772,-14.6203793295753,-14.587755307179,NA,0.129483389264814,0.498265984413018
"cor1287","countering",-10.6353841150584,0.154256208542534,0.470408407550726,-1.26251092621289,0.457164901312768,0.0228962843693089,1.37086946295845,0.00454520655169615,1.25080026310841,1.03088341648626,9.13970329237674,-12.9041075096715,-12.9468171230613,NA,0.300058474864837,0.935411262980715
"cor1288","colleges",-9.14427080748421,1.13180863846009,0.663680983180154,-1.59651928211981,0.477879585133477,-0.0323404247827411,1.98103539346007,0.00231566237096127,1.45991946395332,1.14425442021418,10.6287630468476,-11.516469631531,-11.5082904679577,NA,0.403807900758231,0.990767502797305
"cor1289","distributers",-13.151124330485,-0.213117047725349,0.360746682492771,-1.29850129183053,0.228991865094767,0.0766927327389752,0.568030624027809,0.00361712198395138,2.22555008100196,1.08406429949203,4.4188406077966,-15.0634794764437,-14.9379873411738,NA,-0.094991391316243,0.81166336252511
"cor1290","bum",-10.1564996104886,2.57916693464891,0.747113270225526,-2.38545349414122,0.447020787025546,-0.0573012346951381,1.47144496681391,0.00485244415221472,1.14490711379321,1.01724600901619,8.66595796468135,-13.5374129994954,-13.5532011124371,NA,0.4802108455336,0.906673337976701
"cor1291","dolphin",-9.40985644713708,2.79636305337049,1.17366207968091,-3.12818739333464,0.431459637742873,0.015933748011891,1.99987823202707,0.00344066200380683,1.06306903163419,1.00286799465903,9.07337451690302,-13.512056763192,-13.4307434130776,NA,0.515309175049274,0.961978861336865
"cor1292","catalysts",-11.3775626921184,2.06839818899286,0.658278354442981,-1.88290203270285,0.393484321539632,-0.127270428889238,1.4270389926127,0.00261440139374677,1.35836960031333,1.02551856068027,8.19918935907807,-13.8671699842743,-13.8848144904179,NA,0.254303882079548,0.905223787653268
"cor1293","dioxins",-11.8593562966356,0.0931179401007221,0.387682776518023,-1.13966092914894,0.544902574643678,0.315885210745319,0.509544425182441,0.00500213598029722,1.50422079655479,1.08020975946383,5.39816270151775,-14.5089012541671,-14.335854391491,NA,0.503266698999408,0.901926377425661
"cor1294","dunking",-11.0922635350261,2.21402989664857,0.778225013565077,-1.37214242064289,0.706427819752725,-0.333699065792356,1.42057569570266,0.00269441577436273,1.17251932840586,1.02594769427455,8.22496747891458,-13.9703744119938,-13.9225518178033,NA,0.430877837285089,0.916797352404764
"cor1295","cyg",-12.9112237695825,0.168043424219339,0.297003964258848,-1.51805898967958,0.101595959372348,0.0252815406484828,0.45596263501169,0.00432770395209602,2.40615605005968,1.30006941964203,5.98896141688986,-14.9367329671373,-14.7415386702039,NA,-0.170297912995906,0.769258351527641
"cor1296","arbitrator",-9.77850542527528,3.08433480422185,1.31256031889656,-3.32294039409212,0.437128421743086,-0.0967978506177569,2.1696155419551,0.00207154944768813,1.34896322913981,1.02756359643282,8.26565016558033,-14.1564429835849,-13.9883425802343,NA,0.281763146931259,0.967084889334628
"cor1297","donation",-9.33411768500181,0.605072331808326,0.615266918153525,-1.10875715276581,0.565688715737198,-0.109367699731524,1.53391647603468,0.00527086091299852,1.14428020928818,1.01548779494603,10.7347213598699,-11.3813613423497,-11.4098061374335,NA,0.429394124306425,0.990399349125159
"cor1298","catchable",-12.6883774600169,0.469046011667745,0.140218601051752,-1.24767903561841,0.370316790156223,0.186330383168063,0.709496656582114,0.00640897835306303,3.56851572704764,2.02317076885092,6.58892647753352,-14.765637307174,-14.6858747643806,NA,0.29244758831518,0.524952928854236
"cor1299","dopey",-11.3171125169197,0.715188743586351,0.112647198879487,-1.98471352539328,0.412640294482084,0.108180208537494,1.09281382065234,0.00711971850431773,4.68959989505099,2.01523131716982,6.90775527898214,-14.7736027066942,-14.7086749524332,NA,0.381828985716837,0.553209893214579
"cor1300","cultured",-11.4453893142199,3.01918116764131,0.915380926490175,-2.29293063792556,0.409520946423597,-0.0324004869485283,1.21960917301257,0.00418977839491115,1.28472606644686,1.02870903735932,7.77233157516961,-14.3211156869267,-14.2601566863964,NA,0.207488666140256,0.931467342580186
"cor1301","apologist",-11.2357797032816,1.85522114941514,0.453937614684936,-1.31997271721991,0.672435665974694,0.0862338641120379,1.66573789486868,0.0057125867649796,1.41363040407498,1.071666130901,7.37023064180708,-14.5795201280395,-14.4348864510921,NA,0.523876889711466,0.821893355535447
"cor1302","cision",-11.0624314326088,0.17499769750314,0.349196757503566,-1.43312840532689,0.6002811972903,-0.192670159163553,0.587133019335181,0.00298445053735662,2.02198295130628,1.04756601334865,4.94875989037817,-14.9603032591541,-14.6264508804358,NA,0.817578537063588,0.866993499263287
"cor1303","chinese",-7.73659307239158,-0.533407781117235,0.379925554889754,-0.394579717721677,0.57969097574456,-0.0500724272339327,1.12848158424532,0.00183917797041134,2.6622777989906,1.68634674276891,13.0284152695587,-8.94386564212348,-8.96547654700843,NA,0.577265948433976,0.999798433586819
"cor1304","destroy",-9.26107397504541,1.16913253424808,0.307214712195321,-0.914946106442581,0.538631228093733,-0.156836189077888,0.741658856518724,0.00653052710002401,2.1956688337078,1.25170846920933,11.0994987471914,-10.8743232862621,-10.8638875884104,NA,0.516731020128802,0.983581192409518
"cor1305","dangerously",-10.3362704220494,2.11698843890033,0.503266623778292,-1.22351274540946,0.587741867594242,-0.12294219994529,1.65351180115985,0.00206071177770253,1.65589159639826,1.0850003696241,9.58266226149109,-12.4527143836551,-12.4752037436405,NA,0.470430987890141,0.931225350779054
"cor1306","als",-8.21685675059454,3.36480305963992,1.36012761595304,-3.71986836527776,0.497939277203145,-0.116669642874121,2.24545711917602,0.00667668881469349,1.29043973535928,1.02382478905103,9.21532791348722,-13.7446721273374,-13.5876119021816,NA,0.358166497600195,0.972104024155552
"cor1307","coppell",-12.8019612124278,0.222901400587975,0.429038031509373,-1.1048200395843,0.409910705817564,0.148941273375509,0.697169879966,0.00318993708421765,1.57145101072142,1.11171885100418,5.65599181081985,-14.9253137235749,-14.6826317256951,NA,0.293841803532955,0.902151321097234
"cor1308","bizarrely",-11.7355067277099,0.379974380968031,0.299086403834978,-1.63689182405579,0.255919516475662,-0.0335316399155133,1.00874780583882,0.00790675255986016,1.86171168297242,1.13398186422774,8.04686951095958,-13.9353641152772,-13.9828771895251,NA,0.0683005954205462,0.785904737077061
"cor1309","duchess",-8.13499114869464,0.36398884526131,1.5015711388504,-2.28067175149629,0.527209867235649,-0.0711466737476802,2.33397356592412,0.00259871435968345,1.1488308012356,1.00873566674019,10.5744913684104,-12.3577177781046,-12.3682587493811,NA,0.353178571206617,0.995209115857243
"cor1310","boondoggle",-13.0760531628403,0.52042842475536,0.106998007741234,-0.926216014630659,0.425559667816613,0.439526029573767,0.344987398476161,0.00357914769750003,4.11719275348621,2.23964431716816,6.63856778916652,-14.9105417755779,-14.7748379790269,NA,0.271683480303721,0.494937299179843
"cor1311","calculating",-11.4217236561916,1.28573617475981,0.473989466957622,-1.36167542174984,0.282475471130341,-0.0274470938277316,1.38793853222717,0.00288866476789281,1.93460588980649,1.08732024928208,9.024974184996,-12.9914730654823,-13.0374831447126,NA,0.149768633520558,0.920434764686441
"cor1312","chant",-10.3654587828851,1.07558577613315,0.647298273362884,-1.42828401582027,0.473678713726437,-0.0162151162858279,1.71940292920964,0.0030434480587179,1.1936447109912,1.02760263768403,9.63495429892311,-12.4886032058661,-12.4834430977254,NA,0.404624390391609,0.970110600288403
"cor1313","alek",-9.87700780520156,2.12196023758011,1.14040394814395,-2.84490053894671,0.547960586417493,-0.122802919621859,1.31413957702081,0.00309078598489741,1.15259822999153,1.00764968381536,7.0184017990692,-14.7495242885281,-14.3836261034713,NA,0.475011607130565,0.97119177215763
"cor1314","baird",-9.57585011770648,2.4420449131318,1.07925520032796,-3.02729939622289,0.382145774347143,0.0956321319793006,2.35014089730718,0.00342898684449249,1.34587686483966,1.03437828514071,9.05613969089888,-13.2778446448603,-13.2573016791429,NA,0.337329334328791,0.966131135624026
"cor1315","cosbys",-11.5280162274083,-0.064004173737816,0.362113711599979,-2.29133304301568,0.278289508770629,-0.138089636088644,0.576640833031828,0.00460872377664374,2.83507839866386,1.10457890700854,5.08759633523238,-14.8769697685107,-14.7128402245381,NA,0.380822428398827,0.853147702580755
"cor1316","busier",-11.3475723984306,2.29238791252358,0.550456089302824,-1.77533536061002,0.479190021529538,0.0504575040096487,1.34216223356549,0.00444999736786447,1.24647317941144,1.03797401347344,7.91753635394363,-14.0366522153814,-14.102020168232,NA,0.257864106029026,0.855517362820509
"cor1317","aef",-8.57664677206061,0.751647698541591,0.691310642282635,-1.20540216310282,0.831636967304333,-0.244515572873906,2.36169587291165,0.00361001642916636,1.12523656175134,1.01500622153323,8.00969535774292,-14.3540019311415,-14.0740561103286,NA,0.199248040551792,0.962218901397831
"cor1318","drumbeat",-11.4445300208274,2.36636703027424,0.593109180280135,-1.94944890993854,0.414377475830788,0.0371261302641051,0.548995678001621,0.00402185121235955,1.74089982274215,1.1134639411454,7.9002660367677,-14.1400207369962,-14.1447803158822,NA,0.240299992114215,0.873586813672587
"cor1319","albania",-8.50685719926585,-0.347767253077718,1.23534652210657,-0.63901535818286,0.786794579529597,-0.278667023732203,2.27834339380263,0.00220212027291565,1.63921525491177,1.03999907927231,10.2863661619715,-12.8518359850845,-12.7516258407022,NA,0.721084048231555,0.991058163866827
"cor1320","concern",-8.57249512305529,-1.10666929428405,0.175124446361478,-0.255747370681885,0.639978139843357,-0.166594829528421,1.17173679208049,0.00150205177455355,4.61426054558613,2.35432790152959,12.3833481591019,-9.54191484542223,-9.55247099361302,NA,0.473975179063973,0.986691335361405
"cor1321","dieselgate",-11.4930255469168,2.58499176811,0.964515338529609,-2.51371922574534,0.343876456382529,-0.162595080646682,0.579032869696469,0.00485578119922424,2.42606374471955,1.1822565873826,7.45182223652793,-14.4808861532586,-14.3276152086213,NA,0.123187347187211,0.945666230586054
"cor1322","bfi",-12.0194751716075,0.52765779013824,0.292510118859326,-1.47607258896197,0.44304810308665,0.000510774063228505,0.605985215786518,0.0114789030374844,1.71139201300096,1.04982510488645,6.70808408385307,-14.6689219999951,-14.5952579836965,NA,0.218371191457221,0.753968680446118
"cor1323","apis",-10.0860473693021,2.00072283030763,1.22527627669675,-3.12051298633834,0.245284036482106,-0.0813569439610562,1.70632169654769,0.00202650379130234,1.45732171139916,1.05714301062649,9.12934721276665,-13.2525266168946,-13.2103386437041,NA,0.207157853876899,0.97534919984447
"cor1324","definitions",-9.99451292441963,1.55140960999214,0.607146938211857,-2.89054325269082,0.224010836471861,-0.0298556654212681,1.79542490228636,0.00573775916556175,1.34552170401256,1.04063842298475,8.79724623670353,-13.3077664315049,-13.3503898747963,NA,0.00873685018927982,0.918958342035286
"cor1325","animating",-12.4098343114706,0.499052352614744,0.153798135021096,-0.96531376141154,0.558134895652705,0.494260216625333,1.09081251149387,0.00679411120593716,1.9257357575443,1.22867717046515,7.07326971745971,-14.6635475023045,-14.6030369488284,NA,0.346276170034163,0.621189866143686
"cor1326","bratislava",-8.51852755609937,2.58092840085691,1.25047913095068,-2.6521598660816,0.700844491807873,-0.145593350692741,0.948884217962585,0.00139531338363488,1.4900217886199,1.02551331904077,8.11072758297449,-14.4082808948288,-14.0311415890209,NA,0.494535929238538,0.979590019373925
"cor1327","berkshire",-7.20192115443135,1.3932657753102,1.4376097635434,-3.06018477929643,0.576737130847219,0.0152822361540731,2.16539753494542,0.00232567493149731,1.34532659487155,1.01109484468084,10.4732516715234,-12.5410805659379,-12.4159556239022,NA,0.482139084552668,0.992505300146365
"cor1328","dante",-10.0780049014694,2.57563808054317,1.00483114324556,-2.44055345706546,0.447364263000242,-0.0524552239966968,1.66969180995014,0.0020267452994421,1.3046454174888,1.029358230006,9.0442857876461,-13.2052648243734,-13.2190945418896,NA,0.373604609672092,0.958497149715119
"cor1329","david",-7.24334001442728,0.974305963894808,0.213154735823777,-0.537914692527093,0.692710579508486,-0.190510902970423,1.17489055973419,0.00390168133223028,1.52246104598397,1.18685198690134,13.3181620419566,-8.64529758808474,-8.62549557289185,NA,0.590700878115678,0.998184437306528
"cor1330","clicking",-9.1674016972749,-0.165278943265738,0.138182737623764,-0.0850099349658191,0.900964185425914,-0.407449587958385,1.194020259815,0.00229814427451641,3.72171869231277,1.77310708521132,11.7586520882847,-10.1944535256402,-10.163730953842,NA,0.752230021281313,0.97710070785249
"cor1331","dise",-13.065614663258,-0.0343078617614543,0.305030468293176,-1.27934061190808,0.273369820598993,0.0849027690462527,0.560044717331012,0.00324821887048791,3.22331835349106,1.25027159971098,4.40671924726425,-15.03603061204,-14.8530903568673,NA,0.470303644963887,0.877368029340018
"cor1332","dung",-10.0340774288077,2.77973202199596,0.971331479195509,-2.71836652723549,0.542483080217708,0.0391581424956764,1.06378011851443,0.00826327205669064,1.1160203711227,1.00403153468137,7.87131120332341,-14.6336055863318,-14.3299161020872,NA,0.435602067450894,0.952025001974874
"cor1333","backyard",-9.52121563548049,1.68811352167828,0.601046666362286,-1.33929611764196,0.616796210435739,-0.144910401295595,1.78245085557471,0.00436720394628765,1.46864686204508,1.07676067023594,10.1085893253496,-11.9643640757659,-11.9773788256626,NA,0.444271066339287,0.978549208532442
"cor1334","cipp",-14.4285704232651,-0.228558947432996,0.144177360316694,-1.00452010122184,-0.142639104108652,0.183545443455076,0.819345445618435,0.00196034275514106,2.4391774213075,1.55362030674613,2.99573227355399,-15.3145340943638,-15.2061301180299,NA,NA,0.597723912453311
"cor1335","brokaw",-9.15261929935887,2.63175934391426,1.29876378286821,-2.86759380121832,0.620449558645899,-0.108484994718135,1.33467358339008,0.00327063699447958,1.06138045697732,1.00328109485379,8.12563098847706,-14.5552416612079,-14.1356839130296,NA,0.791154470644994,0.979420450504379
"cor1336","antipathy",-11.7640879813605,0.99110812237986,0.454408856335559,-1.0509630919733,0.608870597395504,-0.0603824474640339,1.77292004431102,0.002542396796274,2.68938988033319,1.43122912362802,7.95402108727804,-14.0433035721536,-14.0762160867658,NA,0.337859228728438,0.850384067010981
