day,lpobs,mu,low,high
339,-6.39180006755392,-6.3920415240906605,-6.401503939568702,-6.382748842870111
340,-6.398047049492942,-6.397617884336075,-6.404880698302261,-6.39040271613877
341,-6.11110189211379,-6.111099391477454,-6.117982814217408,-6.104338084127878
342,-5.986306295524666,-5.986782822987855,-5.9931142364428815,-5.98063744343386
343,-6.179549324453251,-6.179113200403333,-6.1856367393748295,-6.172421533614671
344,-6.248872159581259,-6.248104400833682,-6.254923988296069,-6.241507491481455
345,-5.761615980131345,-5.76249947351491,-5.768626169681014,-5.756269783426601
346,-5.643731128488788,-5.6443762412767695,-5.649627917905818,-5.638876688058299
347,-5.930901536733467,-5.929791166446997,-5.936079060768422,-5.923379206895636
348,-5.604041092207051,-5.6034462384889085,-5.608176398461993,-5.59867347306014
349,-4.734707941599726,-4.735321533817295,-4.738250346478509,-4.73233188690569
350,-4.926582187973954,-4.9265708594179625,-4.930237081930118,-4.922924942108225
351,-5.207675531590753,-5.20750934021988,-5.211913550507232,-5.203221540746258
352,-5.148574681714828,-5.148992651259677,-5.154286983231456,-5.143607191340768
353,-5.1985351453567885,-5.198777649728741,-5.203568061745049,-5.193709555755595
354,-5.37559519155355,-5.375551578257487,-5.379867499449237,-5.371031000176014
355,-5.522202040671851,-5.522526202998611,-5.527785478375003,-5.517404300510662
356,-5.6909520396577715,-5.690557596764,-5.695504866194909,-5.685767071445206
357,-5.578248569819236,-5.578084871433656,-5.582994653147625,-5.573459962239231
358,-5.500630325788767,-5.500637366007475,-5.505241314257138,-5.495981439725625
