day,lpobs,mu,low,high
442,-9.321733770169049,-9.328337317535969,-9.360758624163195,-9.295402402085159
443,-9.276226455965972,-9.276484187056825,-9.312486319713516,-9.238003275492645
444,-9.118652496531183,-9.127013184398315,-9.162077247571098,-9.090945014699132
445,-9.240451948605488,-9.238154968022725,-9.271395518025251,-9.203985994439437
446,-9.181323804180447,-9.179665804579985,-9.206830553774669,-9.152899641745375
447,-8.966279812862807,-8.964439547987434,-8.990726996634676,-8.938572380972012
448,-8.605269660828094,-8.61042021115977,-8.631580042322724,-8.587250761964905
449,-8.726212293343632,-8.727294713650762,-8.75146710979635,-8.703273528403
450,-8.858641869116406,-8.864319057454153,-8.891766855754183,-8.836106958978812
451,-9.266198525639457,-9.266070091061366,-9.30101526673622,-9.228866248400319
452,-9.575684042151442,-9.561600360313061,-9.598593397933419,-9.52334810178047
453,-9.29184288318309,-9.297019502118435,-9.327251634858973,-9.26607804327578
454,-9.238347965355683,-9.239456911953832,-9.270752888429879,-9.206755503319487
455,-9.222468934976778,-9.211960886154982,-9.244132920189646,-9.180044805268654
456,-8.483809935841876,-8.491014724414738,-8.514461990919903,-8.46577730808296
457,-8.528802891990688,-8.532032762303587,-8.562252967687972,-8.501220841491506
458,-8.738766933346087,-8.746287535387383,-8.777552915545016,-8.714129882771108
459,-9.28993605667291,-9.278165572000738,-9.310486051105372,-9.24436701936799
460,-9.189217611311028,-9.19866567227696,-9.231278020762236,-9.16611698252255
461,-9.414408238914378,-9.405791742892632,-9.44057234488614,-9.373114535143962
462,-9.200884123423812,-9.190481646511536,-9.226202636636499,-9.153996873385628
463,-8.171330333941652,-8.180971922454662,-8.202167984090572,-8.160137677469626
464,-8.697972218827314,-8.695177431236575,-8.728560264887278,-8.660813424878647
465,-9.069435320054192,-9.065104678258368,-9.104202899677798,-9.026895649579155
466,-9.266206445255733,-9.254867773072322,-9.28602283233084,-9.221461891103754
467,-8.925149584411242,-8.932491762800826,-8.96145576791229,-8.904603146714274
468,-8.92984033349363,-8.927621923583546,-8.956520138835929,-8.898923354197256
469,-8.772623575041152,-8.78185254519646,-8.807716298236052,-8.756276818514383
470,-9.377842973436326,-9.35772340432047,-9.395807748909965,-9.31904328972491
471,-9.115172940603506,-9.133790832465174,-9.171111824471337,-9.09383941571803
472,-9.474728843749478,-9.457974347830094,-9.504255764091337,-9.408435833680189
473,-9.326824182127481,-9.334020975584528,-9.364901302266825,-9.302311290816272
474,-9.520444746621255,-9.523707090540556,-9.556227142622522,-9.488386825485449
475,-9.776362352226586,-9.76391919668224,-9.801338699260926,-9.724966454470302
476,-9.395178153660584,-9.40592832217926,-9.438323649846929,-9.374644113963239
477,-9.443988555935478,-9.433006850588857,-9.464829347875776,-9.40000295642029
478,-8.83667117869548,-8.849861483330905,-8.880626842778408,-8.819733838578323
479,-9.146670996831306,-9.140029398687023,-9.175503849921679,-9.10478063122294
480,-9.060681651046716,-9.062805249174867,-9.092120858610654,-9.031779140617804
481,-9.154395525484048,-9.158224361602006,-9.188440524966238,-9.127871248739485
482,-9.568041065929723,-9.553589559506166,-9.589601616068244,-9.515927684537049
483,-9.271624603118388,-9.284512084645325,-9.316804884450685,-9.253600362020215
484,-9.707382882659816,-9.693597822217988,-9.7322465070879,-9.653505256256386
485,-9.604700035710533,-9.612540307370857,-9.655912882298116,-9.567504269850044
486,-9.672340015141867,-9.676845007272071,-9.72153780936454,-9.629899092571687
487,-9.82077593819024,-9.799417256968567,-9.839492963184139,-9.758664585007713
488,-9.142560183754252,-9.148652243282521,-9.176323124568368,-9.12175497008524
489,-8.850369002490332,-8.859848970961458,-8.884588140917657,-8.835603244678527
490,-9.263310797654029,-9.252657069033729,-9.281408418391411,-9.222459016533882
491,-8.88452926327203,-8.891701586128818,-8.91747650272343,-8.865851360396169
492,-9.091091626211753,-9.098056517631624,-9.132257824280263,-9.065754604313454
493,-9.623116647430635,-9.606181918001209,-9.647569894524636,-9.563718140900031
494,-9.59433012324885,-9.5830936461917,-9.61732347085608,-9.54884280864975
495,-9.083494548616732,-9.092714506059595,-9.120018883292868,-9.065719816462579
496,-9.267107831878347,-9.249525060519929,-9.28437130484955,-9.212408853750896
497,-8.576353239375784,-8.58265778251485,-8.608358602498946,-8.556738914755002
498,-8.536405973021504,-8.541033307820804,-8.568138126319212,-8.513333496602181
499,-8.610998743332033,-8.626588679075422,-8.662722678185869,-8.589771235353695
500,-9.373564053078196,-9.343430199318464,-9.391823478720472,-9.293445458370838
501,-9.229288494069522,-9.228261391786543,-9.267215843872517,-9.187048511568983
502,-8.915582272338307,-8.9266722063388,-8.957476830223822,-8.895546922065881
503,-9.211624269648947,-9.216580921410172,-9.248574110614591,-9.18464157076073
504,-9.771341156776971,-9.745342186681384,-9.793623651316723,-9.698170353650866
505,-9.68108250273438,-9.704109182756257,-9.747305007060373,-9.661744171739194
506,-10.221232160435173,-10.170958768185004,-10.24141420341476,-10.100030814285336
507,-10.05750119107352,-10.044547539076936,-10.105500612910511,-9.983035680932044
508,-9.673798784013467,-9.67003820833876,-9.720827181981452,-9.615824244486944
509,-8.439228762246646,-8.45470909195016,-8.484723754244907,-8.425266036611644
510,-8.843065153638287,-8.84727532811329,-8.881166839230314,-8.813200720302039
511,-9.42582976554889,-9.39942660797223,-9.439451121502442,-9.358673651530616
512,-9.011185649439913,-9.026722550930891,-9.066194330226628,-8.9867495062786
513,-9.210730978909174,-9.177588115464236,-9.22639282197392,-9.127665042619942
514,-8.404010434855056,-8.430379825908654,-8.460930308691099,-8.398321346751935
515,-9.16353713606556,-9.149108532752331,-9.18289905999087,-9.113612840817623
516,-9.23949249427181,-9.240448730806898,-9.27308073569479,-9.205861248894625
517,-9.353001286929647,-9.348550101883209,-9.383256412010796,-9.314133249088393
518,-9.277387431091642,-9.274070178953204,-9.309134860232994,-9.23930585744181
519,-8.996383331144793,-9.007647059765064,-9.043278148169989,-8.971364123290812
520,-9.306217089174792,-9.308957809793474,-9.34804805365842,-9.269148496760256
521,-9.691023358712018,-9.661825054218662,-9.706479705520406,-9.615731727370097
522,-9.127521909161613,-9.125427651931346,-9.155018710223022,-9.093863394974754
523,-8.259579111652247,-8.265393278621612,-8.288452314262754,-8.24275356226531
524,-8.136202952398246,-8.139971855652707,-8.160809605550057,-8.119676435900324
525,-8.569318814367131,-8.56699581916901,-8.594549149365465,-8.538973816348014
526,-8.803595649699387,-8.799525885746915,-8.830841565904167,-8.768864214111026
527,-8.827516162337714,-8.8122902045846,-8.853876404233803,-8.770310484984662
528,-8.378000840891199,-8.396886027679056,-8.434551012719783,-8.361829374908675
529,-8.842812461359681,-8.816076161520915,-8.851013287899454,-8.781134857803897
530,-7.577829676294818,-7.586091348184945,-7.604141327714072,-7.567569972064368
531,-7.738298729665699,-7.739615206198417,-7.761979114560612,-7.718343979689651
532,-8.012481062006142,-8.016806456702117,-8.038081945581297,-7.9954911251785425
533,-8.958725448607392,-8.954903965460193,-8.987118886937619,-8.922076269074626
534,-9.423385445293766,-9.387477303609396,-9.438533251787362,-9.335302940763002
535,-9.148155066907544,-9.140928546810619,-9.187344876969528,-9.096246731603303
536,-8.545481178642376,-8.554292973895151,-8.582720384501073,-8.526665659758024
537,-8.43109847580863,-8.434916823223482,-8.460775624864782,-8.40768920722553
538,-8.70560511085204,-8.70323867382815,-8.734520937475903,-8.672870661704884
539,-8.574851788174655,-8.572385826176983,-8.604314019347337,-8.54158019050747
540,-8.185447671012417,-8.19335158517045,-8.217627976404625,-8.1695969876417
541,-8.308942782340345,-8.317628018834936,-8.348624620786852,-8.286870820317631
542,-8.833055348033277,-8.826800798494567,-8.864852017898246,-8.788825836645607
543,-8.957929366819432,-8.960273793829781,-8.991143081224978,-8.928951707704794
544,-9.126494274693307,-9.1288620866976,-9.160508553704064,-9.096136628204079
545,-9.387829557362453,-9.384333427955921,-9.41800483412862,-9.350250214614714
546,-9.419580454921242,-9.411489358013023,-9.446683368668415,-9.37480341111737
547,-8.01920645027102,-8.026032558365488,-8.046216270005832,-8.00608628389552
548,-8.271110926715503,-8.276669067649436,-8.302090104410373,-8.249996234377488
549,-9.008152753697487,-9.01600409651678,-9.049811849023147,-8.981501955437937
550,-10.0392368083104,-9.942542156069353,-9.995224032523463,-9.88860203550982
551,-9.037909426819821,-9.036719187912041,-9.067838231437133,-9.006283434784788
552,-8.015457350577343,-8.02248670520141,-8.041555926635574,-8.00294505411448
553,-8.187702736516524,-8.188230525365327,-8.208684115388657,-8.167968748759497
554,-8.394768124051497,-8.398323226571852,-8.423421831197741,-8.373136823122953
555,-8.794278903549412,-8.792673101990578,-8.827507104902088,-8.75632969435494
556,-9.029662200925959,-9.030362731414348,-9.067052048039818,-8.992850164503395
557,-9.157632769092524,-9.155646858536107,-9.189698659407707,-9.121745174285046
558,-9.118766804123736,-9.12766455854377,-9.156842216207593,-9.098341773799529
559,-9.479040551183378,-9.457180843811418,-9.497066131162907,-9.419375022403585
560,-8.984228436314298,-8.989101838465665,-9.020712730148741,-8.95719016952178
561,-8.760181764464482,-8.768926509751585,-8.797678664121982,-8.741453839692898
562,-8.953749439827622,-8.959560583653152,-8.994349508177173,-8.923129008760132
563,-9.323835286741856,-9.301415293764132,-9.34386780344898,-9.258378582960036
564,-8.90438902665148,-8.911763293707695,-8.93878155350841,-8.885041978093797
565,-8.90189146948102,-8.910481924852608,-8.940765924397038,-8.878827773066508
566,-9.448955288774933,-9.431863443758461,-9.466801069631634,-9.396044550300196
567,-9.23157385695074,-9.232703097789015,-9.263796100667198,-9.199390869465157
568,-9.09270862005656,-9.097200044929698,-9.128336378764438,-9.064181123610586
569,-9.192554467406158,-9.20011908829575,-9.240063344850554,-9.161668389503241
570,-9.540221064734476,-9.525976048853225,-9.569228086411673,-9.47934443062604
571,-9.548145690026827,-9.543108409704365,-9.581641615449026,-9.504831201435675
572,-9.3123575704185,-9.315845080405973,-9.349736495804965,-9.284959706617476
573,-9.328391986478325,-9.331140739151836,-9.365587706385028,-9.296742843086719
574,-9.511116608017067,-9.492005667659006,-9.527694483357337,-9.457347980622831
575,-8.839529232577354,-8.845886023183333,-8.874358778320572,-8.816303518788253
576,-8.683083788473981,-8.691628954075899,-8.72483070811965,-8.658525562537847
577,-9.034544286418763,-9.033609108230594,-9.071382506346476,-8.9955985624039
578,-9.278405598980841,-9.277050112411608,-9.311715814498308,-9.242120999644042
579,-9.515133427287124,-9.507411691346585,-9.546115698594651,-9.466764501658684
580,-9.523091311782366,-9.498411095503624,-9.547283286260832,-9.44739750445778
581,-8.90712746534657,-8.933817306313161,-8.980439999958772,-8.88501329419032
582,-8.999206557064404,-9.000419705821868,-9.039925469811253,-8.959888240555859
583,-8.97555641660599,-9.000365205849498,-9.041055907654112,-8.959006876092497
584,-9.856990272403753,-9.82305157820561,-9.884208010233447,-9.762326937185433
585,-10.152533396452394,-10.12477914056232,-10.180801773826852,-10.06579691108798
586,-9.923048823408038,-9.936101265836092,-9.995880528377585,-9.877653543124492
587,-9.821652491348381,-9.80869440101803,-9.856662079738701,-9.759937756924336
588,-9.291080958020896,-9.306495438831881,-9.34711957674638,-9.267484004036811
589,-9.386197143178501,-9.390205667308441,-9.42881385237151,-9.352369232619811
590,-9.541744549559194,-9.517426215118519,-9.567697326914596,-9.465254483827778
591,-9.112383836516656,-9.10575744975382,-9.149390833465212,-9.06335668984333
592,-8.368563025290392,-8.373624015027849,-8.398215656342202,-8.349331978301759
593,-8.165842160434893,-8.170259497830896,-8.192320318300165,-8.148062562422645
594,-8.29726756670926,-8.296082501659312,-8.317467548972557,-8.274102940099107
595,-8.364605267122933,-8.362305582516205,-8.384494866299217,-8.339444716085591
596,-8.093908671689643,-8.097957200242735,-8.11791789856997,-8.076861081139056
597,-8.394589360159992,-8.392877941018616,-8.421202465495359,-8.361879339350136
598,-8.631196760862812,-8.634555287858973,-8.66758639623635,-8.601107745119355
599,-9.04718023546844,-9.031205541103052,-9.064112276948665,-8.99737552065134
600,-8.4565492408602,-8.463633938579028,-8.487756342154576,-8.439875546172992
601,-8.629739501939506,-8.629805932257797,-8.655883443342256,-8.60370326137317
602,-8.63029145275555,-8.63528402866948,-8.662194015454256,-8.607826034809648
603,-9.07667835857624,-9.058134587890613,-9.091064057442143,-9.023025868473322
604,-8.543933650436966,-8.56172844133488,-8.592097378060945,-8.530843927138214
605,-8.823643934355143,-8.815910590783785,-8.854198678900397,-8.779739457572061
606,-8.762785621425994,-8.762262698152298,-8.790135678587164,-8.733184215106643
607,-8.626990843482181,-8.630553724272461,-8.65692249682009,-8.604251423478605
608,-8.662143695928084,-8.664697499287488,-8.691992781322853,-8.636413442143358
609,-8.74797623521239,-8.750562075211983,-8.777344069450042,-8.723110374574718
610,-8.899128754494706,-8.901662117465635,-8.934386656323912,-8.869337993925061
611,-9.042439047936664,-9.052757050733922,-9.096000712414945,-9.009912849185964
612,-9.47498935480261,-9.457965578236946,-9.510264510235052,-9.405646171410819
613,-9.484072922100982,-9.470828669686233,-9.510166095439967,-9.43111931913094
614,-9.057379941375599,-9.06984543983636,-9.103081900513716,-9.038049724729062
615,-9.234311408085606,-9.229727357951141,-9.26424663890893,-9.194024788683933
616,-9.048828095537694,-9.0538105751437,-9.085335354844787,-9.023994729183999
617,-9.00707718125525,-9.011103385351502,-9.044425282723065,-8.977652127824438
618,-9.20894030142556,-9.191529999669527,-9.233875232941127,-9.148757600028526
619,-8.710966470084502,-8.72771079991089,-8.760798101797391,-8.693690227725956
620,-8.973302509634134,-8.973967809231015,-9.004381283276553,-8.94315749935602
621,-9.149838228187228,-9.146353175246736,-9.170497075814218,-9.121830343343916
622,-8.858428917638717,-8.868452820732491,-8.894264300769224,-8.840696604027595
623,-9.170041508997027,-9.159351201129713,-9.191342857166028,-9.127957694542047
624,-8.871545734786867,-8.888305515970314,-8.921300130041063,-8.854742866269268
625,-9.551646008545427,-9.529720971188068,-9.575133336919992,-9.482040878112592
626,-9.598581583481831,-9.611865706605153,-9.663517939730147,-9.56077866008313
627,-9.88574116505905,-9.857593538139353,-9.902120214222986,-9.811300811053176
628,-9.247568903886028,-9.2785071195399,-9.314334990229877,-9.243858654230023
629,-10.011250418333931,-9.98874327670416,-10.03273037857126,-9.944480104243961
630,-10.092660050315631,-10.069010666334107,-10.116925120282097,-10.020098612836266
631,-9.637929432074237,-9.652533742356841,-9.696430149489613,-9.607592388696542
632,-9.570565056030201,-9.589698508944046,-9.64597829837848,-9.53500313443827
633,-9.79068579407222,-9.787087535283797,-9.842270300157708,-9.730459781520237
634,-9.890372138853651,-9.855574399845406,-9.902728075701829,-9.807192278251481
635,-9.142386914879072,-9.145316122749922,-9.17938412714825,-9.110725412460383
636,-8.50784347960963,-8.518656888311071,-8.541563759424825,-8.493879147038346
637,-8.902402352102873,-8.901740867369776,-8.930406868228822,-8.871315626200667
