day,lpobs,mu,low,high
257,-12.469211823349957,-11.94375871243607,-12.56329323486803,-11.490404428992926
258,-12.590981242242938,-12.045564118646091,-12.685974133147528,-11.577292543225951
259,-12.508648256571947,-12.047089253897033,-12.66448935716681,-11.524274084398412
260,-12.42452852095739,-11.96108664660345,-12.58519771613194,-11.532026516296902
261,-12.357053361271117,-11.79536275846365,-12.5605642978174,-11.343010332084923
262,-12.562908976445328,-11.922020855408666,-12.643103124169736,-11.388839235919576
263,-12.076515061146498,-11.65874746199462,-12.23839614171699,-11.290864595249321
264,-12.646545115902283,-12.038365973112223,-12.687239576834429,-11.572366047793096
265,-11.919772198838968,-11.558008353589749,-12.07331098339834,-11.171917837398425
266,-12.609619470464649,-11.975769208678393,-12.62991129446625,-11.462235780471321
267,-11.465682569072726,-11.224665149734443,-11.635262763387452,-10.92408188878704
268,-12.388386910630878,-11.76745303414124,-12.499020664873683,-11.278921370255606
269,-12.154933615559045,-11.722304410474356,-12.41825555091318,-11.26259325140301
270,-13.458147520200418,-12.546433853063647,-13.330468542297178,-12.02403860252702
271,-14.147529081991005,-12.782115250468085,-13.684379776365601,-12.183292456404837
272,-13.537833380333566,-12.66028838684667,-13.605211100956408,-11.93491466751449
273,-13.253886449146279,-12.54125501430747,-13.261912565643568,-11.988949682288165
274,-12.275366804958688,-11.892093051940481,-12.475359422549733,-11.509115874794022
275,-11.723471085447754,-11.349585305176635,-11.904226258498841,-10.942328680910446
276,-11.575296708702298,-11.245876808967779,-11.729856078962268,-10.96639469051963
277,-12.922216100490342,-12.28595520420186,-13.029914652769646,-11.748016620961415
278,-13.750067948261773,-12.687183633171363,-13.467900055366613,-12.142038955197162
279,-12.883505754248525,-12.35525666499023,-13.142500878588955,-11.767375993759513
280,-13.169975493450117,-12.502718008841631,-13.312526841932769,-11.98758804102464
281,-13.476664773372075,-12.670900658866728,-13.519464876550995,-11.973991078179466
282,-13.50319044643296,-12.54834481043729,-13.564878103552614,-11.86470354477932
283,-14.18490002864616,-12.756678042578585,-13.768872724398745,-12.040917637841574
284,-12.872702438498964,-12.27872030339863,-13.089765922849294,-11.7838192385312
